Content ID,User ID,Reaction Type,Datetime,Category,Content Type,Sentiment,Score
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,56b8948a-68bd-425f-b842-eabe6bcfacca,scared,2020-07-23 19:56:02,cooking,audio,negative,15
b0782637-2604-40f7-8fc6-5e7d9ffd2255,56b8948a-68bd-425f-b842-eabe6bcfacca,dislike,2021-01-15 05:52:59,cooking,video,negative,10
4c1ae4ba-078a-4720-aff0-817c7d549387,56b8948a-68bd-425f-b842-eabe6bcfacca,heart,2020-12-19 01:58:40,cooking,video,positive,60
049c926f-9095-4bb2-a464-666a68257f61,56b8948a-68bd-425f-b842-eabe6bcfacca,interested,2021-06-02 22:12:21,dogs,video,positive,30
56b0b1ab-a07c-4379-b699-80ccc8689c85,56b8948a-68bd-425f-b842-eabe6bcfacca,hate,2020-10-11 21:48:50,culture,video,negative,5
09f2e925-5086-42ad-8160-e763396a36ca,56b8948a-68bd-425f-b842-eabe6bcfacca,adore,2020-09-05 05:03:45,dogs,audio,positive,72
3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,56b8948a-68bd-425f-b842-eabe6bcfacca,scared,2020-07-20 10:20:06,culture,GIF,negative,15
4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,56b8948a-68bd-425f-b842-eabe6bcfacca,love,2020-12-06 17:27:33,veganism,audio,positive,65
c892a472-bf81-4946-83c0-d3697ba65b95,56b8948a-68bd-425f-b842-eabe6bcfacca,peeking,2021-02-25 00:26:53,soccer,photo,neutral,35
4ae90f6e-da63-4ce2-a357-a4b36c739b80,56b8948a-68bd-425f-b842-eabe6bcfacca,scared,2020-08-14 10:36:38,travel,GIF,negative,15
98a7f6b9-8dd3-40c9-8c98-db01b6c80015,56b8948a-68bd-425f-b842-eabe6bcfacca,love,2020-07-08 21:33:49,technology,video,positive,65
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,56b8948a-68bd-425f-b842-eabe6bcfacca,indifferent,2021-04-17 02:28:49,veganism,video,neutral,20
03344240-df23-421d-b0e3-4fac72fe6cd8,56b8948a-68bd-425f-b842-eabe6bcfacca,peeking,2021-04-19 03:08:27,fitness,video,neutral,35
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,56b8948a-68bd-425f-b842-eabe6bcfacca,worried,2021-02-11 23:05:18,animals,GIF,negative,12
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,56b8948a-68bd-425f-b842-eabe6bcfacca,dislike,2020-10-22 17:41:09,dogs,audio,negative,10
437fab54-2c89-4b0b-8d89-dd2320d83e81,56b8948a-68bd-425f-b842-eabe6bcfacca,indifferent,2021-04-23 10:16:21,tennis,photo,neutral,20
9c8f1389-d04e-4a55-a2f5-1612539b70a7,56b8948a-68bd-425f-b842-eabe6bcfacca,heart,2021-04-13 15:05:41,technology,audio,positive,60
a727ed7f-5684-4536-b543-8e8fc93f40b1,56b8948a-68bd-425f-b842-eabe6bcfacca,scared,2020-06-26 17:19:58,cooking,video,negative,15
362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,56b8948a-68bd-425f-b842-eabe6bcfacca,super love,2020-10-21 21:24:36,technology,GIF,positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7d624010-a0e7-455b-a606-48c5c467dd80,scared,2021-05-16 13:24:49,tennis,video,negative,15
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,7d624010-a0e7-455b-a606-48c5c467dd80,love,2020-12-14 10:46:25,travel,photo,positive,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,7d624010-a0e7-455b-a606-48c5c467dd80,like,2020-11-14 16:47:08,veganism,GIF,positive,50
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,7d624010-a0e7-455b-a606-48c5c467dd80,love,2021-03-09 10:29:31,food,video,positive,65
4fa14453-7b29-4302-b51f-9aa23b472c1b,7d624010-a0e7-455b-a606-48c5c467dd80,love,2021-02-19 03:09:51,animals,audio,positive,65
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,7d624010-a0e7-455b-a606-48c5c467dd80,worried,2021-04-04 21:40:54,healthy eating,GIF,negative,12
e2c433d2-096e-484e-8c69-28f0bb69f3b7,7d624010-a0e7-455b-a606-48c5c467dd80,heart,2021-06-14 22:25:16,science,audio,positive,60
391a9aa4-c04a-431e-8366-712d92267c2b,7d624010-a0e7-455b-a606-48c5c467dd80,love,2020-11-02 01:54:16,public speaking,video,positive,65
1beeffff-f261-435f-a109-6fafe46669d4,7d624010-a0e7-455b-a606-48c5c467dd80,hate,2021-05-17 07:37:34,public speaking,photo,negative,5
08cc29f3-a22d-4652-8f27-ff9e0a826289,7d624010-a0e7-455b-a606-48c5c467dd80,like,2021-01-27 06:59:27,technology,photo,positive,50
f783f128-6f66-4ef3-a190-5afc29d17012,7d624010-a0e7-455b-a606-48c5c467dd80,want,2020-08-10 14:04:56,tennis,GIF,positive,70
27ec2b21-a749-4181-b182-150a174fc277,7d624010-a0e7-455b-a606-48c5c467dd80,like,2021-03-25 18:37:50,animals,GIF,positive,50
d029d393-b80b-4a56-9450-7645ee42da07,7d624010-a0e7-455b-a606-48c5c467dd80,hate,2021-05-03 00:12:13,healthy eating,video,negative,5
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,7d624010-a0e7-455b-a606-48c5c467dd80,indifferent,2020-08-28 08:03:59,studying,photo,neutral,20
26ea4466-0d88-482a-afab-e502beb4a316,7d624010-a0e7-455b-a606-48c5c467dd80,worried,2020-08-16 11:21:12,fitness,video,negative,12
71246f1e-0b64-4922-a6ae-c86c446837be,7d624010-a0e7-455b-a606-48c5c467dd80,dislike,2021-04-13 04:00:10,healthy eating,video,negative,10
71246f1e-0b64-4922-a6ae-c86c446837be,7d624010-a0e7-455b-a606-48c5c467dd80,adore,2020-12-02 04:59:09,healthy eating,video,positive,72
697af362-e84b-4429-b4ea-4123c6ab44ba,7d624010-a0e7-455b-a606-48c5c467dd80,dislike,2020-11-06 00:23:23,science,video,negative,10
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,7d624010-a0e7-455b-a606-48c5c467dd80,love,2020-09-29 02:43:49,culture,photo,positive,65
86f4e4df-636a-48f5-bb66-03ea4fd00214,7d624010-a0e7-455b-a606-48c5c467dd80,peeking,2021-01-16 18:09:51,veganism,photo,neutral,35
b07a2298-7c03-49b3-a0a6-c65333847598,7d624010-a0e7-455b-a606-48c5c467dd80,adore,2020-06-30 09:48:27,culture,GIF,positive,72
afe1fed5-5639-45c7-89f8-ce9d1078c910,7d624010-a0e7-455b-a606-48c5c467dd80,scared,2021-04-07 18:40:00,cooking,audio,negative,15
0ce7392d-5c20-4ffa-a42f-767f51e9b466,7d624010-a0e7-455b-a606-48c5c467dd80,adore,2020-09-26 19:14:32,travel,GIF,positive,72
360df5a1-8118-4972-a5d0-27033dba1f1c,7d624010-a0e7-455b-a606-48c5c467dd80,want,2020-10-31 18:20:47,fitness,video,positive,70
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,7d624010-a0e7-455b-a606-48c5c467dd80,want,2020-10-31 06:36:47,technology,GIF,positive,70
27026304-2cb5-4d64-9959-9ff0328aaa03,7d624010-a0e7-455b-a606-48c5c467dd80,heart,2021-01-12 05:05:44,dogs,GIF,positive,60
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,7d624010-a0e7-455b-a606-48c5c467dd80,interested,2020-10-27 07:07:29,tennis,audio,positive,30
1735c0ee-4834-4428-8e6c-014e8fd44bc5,7d624010-a0e7-455b-a606-48c5c467dd80,hate,2021-03-08 12:43:26,technology,video,negative,5
e57d3bd7-da38-492d-a87d-3a643f61fd9c,7d624010-a0e7-455b-a606-48c5c467dd80,love,2021-06-01 09:11:58,education,audio,positive,65
cc253c91-6df6-4de5-ab4e-6d1127620fd6,7d624010-a0e7-455b-a606-48c5c467dd80,want,2021-04-15 13:55:50,science,photo,positive,70
410c757b-918f-4c71-892b-2e6e7697bd86,7d624010-a0e7-455b-a606-48c5c467dd80,indifferent,2020-12-27 11:26:58,travel,video,neutral,20
22cdf77b-00c8-41c3-ad59-333c3e751e2c,7d624010-a0e7-455b-a606-48c5c467dd80,worried,2020-07-03 18:18:16,fitness,audio,negative,12
18cb1ce7-fb66-4a56-8042-e38c9593ade1,7d624010-a0e7-455b-a606-48c5c467dd80,peeking,2020-07-13 14:29:10,animals,photo,neutral,35
46c69019-89b5-4a13-9b8a-2942ca22837f,7d624010-a0e7-455b-a606-48c5c467dd80,hate,2021-03-01 03:01:00,science,video,negative,5
b15792cb-995f-473e-8372-5cbe88eb059b,7d624010-a0e7-455b-a606-48c5c467dd80,want,2020-11-11 02:00:25,travel,photo,positive,70
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,7d624010-a0e7-455b-a606-48c5c467dd80,dislike,2020-08-01 11:00:51,tennis,photo,negative,10
0ac85d23-c8ba-49ed-bec1-493b960a88c0,7d624010-a0e7-455b-a606-48c5c467dd80,intrigued,2020-12-30 18:08:33,science,photo,positive,45
c9b2829f-278c-4acd-a895-cf0bd337d36f,7d624010-a0e7-455b-a606-48c5c467dd80,super love,2020-10-26 08:59:23,fitness,video,positive,75
a861f7e7-b2f5-4d86-966c-7503c8faaeca,7d624010-a0e7-455b-a606-48c5c467dd80,dislike,2021-04-30 21:50:46,animals,GIF,negative,10
0701343b-6105-40e4-b275-7f3d292b9e20,7d624010-a0e7-455b-a606-48c5c467dd80,worried,2020-10-24 01:49:42,tennis,photo,negative,12
7c47e333-da29-4be9-8156-2e5f75a991e1,7d624010-a0e7-455b-a606-48c5c467dd80,want,2021-05-15 09:56:20,dogs,video,positive,70
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,7d624010-a0e7-455b-a606-48c5c467dd80,super love,2020-12-26 15:12:54,science,audio,positive,75
4426d1ae-cb98-45cf-8d1d-c176ef755293,7d624010-a0e7-455b-a606-48c5c467dd80,like,2020-12-31 18:43:21,science,GIF,positive,50
503bd384-9733-4739-81f5-561b2328f6d8,7d624010-a0e7-455b-a606-48c5c467dd80,cherish,2021-06-17 02:40:58,food,GIF,positive,70
54e29395-9eba-4945-abee-cad58cbab090,7d624010-a0e7-455b-a606-48c5c467dd80,indifferent,2021-03-08 11:03:16,science,video,neutral,20
d6d4ec49-4210-44de-9f90-c93dfbeed084,7d624010-a0e7-455b-a606-48c5c467dd80,hate,2020-12-27 20:44:34,tennis,video,negative,5
7e2e14e2-79eb-41d0-8d5f-eba20460f049,7d624010-a0e7-455b-a606-48c5c467dd80,dislike,2021-02-27 16:46:16,dogs,photo,negative,10
b6ecb09e-a706-4589-bb75-70cb1cc590eb,7d624010-a0e7-455b-a606-48c5c467dd80,love,2020-08-29 21:25:08,culture,photo,positive,65
dd7069e3-d0ad-4599-b159-032267fd5008,7d624010-a0e7-455b-a606-48c5c467dd80,dislike,2021-05-01 12:30:44,public speaking,photo,negative,10
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,7d624010-a0e7-455b-a606-48c5c467dd80,like,2020-11-17 18:38:10,science,photo,positive,50
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,7d624010-a0e7-455b-a606-48c5c467dd80,indifferent,2021-04-16 13:34:19,food,audio,neutral,20
f2143553-d9cd-4d8d-8276-98557a0054af,7d624010-a0e7-455b-a606-48c5c467dd80,indifferent,2021-04-25 03:00:46,cooking,photo,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f41d30f1-50c3-419c-a2d8-9043c7e568ca,interested,2020-11-07 17:59:44,tennis,video,positive,30
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f41d30f1-50c3-419c-a2d8-9043c7e568ca,love,2021-05-08 11:21:04,tennis,video,positive,65
e442899c-d2d6-4392-be2d-a0b916ae47fb,f41d30f1-50c3-419c-a2d8-9043c7e568ca,worried,2021-06-11 06:38:20,technology,video,negative,12
67f2a150-6086-4cbd-8d21-46250ccef5a2,f41d30f1-50c3-419c-a2d8-9043c7e568ca,want,2021-01-22 17:44:07,cooking,GIF,positive,70
1000371f-7758-4c44-a1bc-41fd836b0bcb,f41d30f1-50c3-419c-a2d8-9043c7e568ca,dislike,2020-10-26 11:17:26,studying,audio,negative,10
61e6650c-5068-4575-9aee-4217ef3dbdb1,f41d30f1-50c3-419c-a2d8-9043c7e568ca,cherish,2020-10-06 13:55:18,tennis,GIF,positive,70
f1038e6c-5292-4e20-a866-675e1637d6b5,f41d30f1-50c3-419c-a2d8-9043c7e568ca,peeking,2021-06-18 05:40:08,soccer,GIF,neutral,35
56df8914-9d42-434d-9612-6bb518dd641e,f41d30f1-50c3-419c-a2d8-9043c7e568ca,heart,2020-08-19 22:10:48,fitness,video,positive,60
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,f41d30f1-50c3-419c-a2d8-9043c7e568ca,super love,2020-10-22 03:45:13,veganism,photo,positive,75
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,f41d30f1-50c3-419c-a2d8-9043c7e568ca,super love,2020-06-23 07:23:01,public speaking,video,positive,75
8866b759-c55c-4fd3-9753-8a69265c481e,f41d30f1-50c3-419c-a2d8-9043c7e568ca,super love,2021-03-24 04:57:09,science,video,positive,75
0289b7bc-bc95-4f1d-83fe-9ca662194158,f41d30f1-50c3-419c-a2d8-9043c7e568ca,peeking,2021-06-17 13:45:37,tennis,audio,neutral,35
df15da28-c038-4d0c-a63a-eac77f650ee3,f41d30f1-50c3-419c-a2d8-9043c7e568ca,worried,2021-06-07 14:38:55,tennis,audio,negative,12
af373863-f9df-4330-b423-d2b802b30d6e,f41d30f1-50c3-419c-a2d8-9043c7e568ca,disgust,2021-04-10 11:47:56,food,video,negative,0
73fde78d-7908-4406-8377-747873ecd29a,f41d30f1-50c3-419c-a2d8-9043c7e568ca,cherish,2020-09-18 08:47:55,studying,video,positive,70
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,f41d30f1-50c3-419c-a2d8-9043c7e568ca,interested,2021-04-06 23:43:20,technology,GIF,positive,30
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,f41d30f1-50c3-419c-a2d8-9043c7e568ca,adore,2020-06-26 01:28:34,travel,video,positive,72
fa337cb5-179a-4f92-a085-e6b3c60e2854,f41d30f1-50c3-419c-a2d8-9043c7e568ca,peeking,2021-01-12 14:25:58,food,audio,neutral,35
e57d3bd7-da38-492d-a87d-3a643f61fd9c,f41d30f1-50c3-419c-a2d8-9043c7e568ca,super love,2021-03-26 06:45:16,education,audio,positive,75
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,f41d30f1-50c3-419c-a2d8-9043c7e568ca,worried,2020-10-06 10:53:40,soccer,audio,negative,12
2f5dd79a-8884-4086-ab6f-00b3bea9d366,f41d30f1-50c3-419c-a2d8-9043c7e568ca,heart,2020-11-23 21:58:04,cooking,photo,positive,60
18cb1ce7-fb66-4a56-8042-e38c9593ade1,f41d30f1-50c3-419c-a2d8-9043c7e568ca,want,2021-05-29 16:40:53,animals,photo,positive,70
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,f41d30f1-50c3-419c-a2d8-9043c7e568ca,peeking,2020-11-13 21:00:10,education,audio,neutral,35
27e2cea3-b408-4e66-801b-29fdf7c03b05,f41d30f1-50c3-419c-a2d8-9043c7e568ca,super love,2020-10-01 18:30:27,travel,photo,positive,75
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,f41d30f1-50c3-419c-a2d8-9043c7e568ca,adore,2020-07-21 11:13:54,technology,audio,positive,72
5d3d5107-2404-4fb8-a9b6-3c8428492f64,f41d30f1-50c3-419c-a2d8-9043c7e568ca,disgust,2020-07-06 04:58:19,studying,video,negative,0
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,f41d30f1-50c3-419c-a2d8-9043c7e568ca,hate,2021-01-23 11:37:16,animals,video,negative,5
df2214cb-61f3-4744-86a8-7c01e501bc27,f41d30f1-50c3-419c-a2d8-9043c7e568ca,like,2021-04-26 02:57:19,cooking,audio,positive,50
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,f41d30f1-50c3-419c-a2d8-9043c7e568ca,super love,2020-06-24 07:15:48,tennis,GIF,positive,75
96ece45a-89e4-4cf8-b216-c860bf8e158e,f41d30f1-50c3-419c-a2d8-9043c7e568ca,indifferent,2021-02-10 04:25:53,food,photo,neutral,20
4dd4da35-453e-466d-95ca-b1a7710fac1f,f41d30f1-50c3-419c-a2d8-9043c7e568ca,adore,2020-09-23 08:46:52,technology,GIF,positive,72
1bbfe52f-37e2-4874-8422-161a60b331e1,f41d30f1-50c3-419c-a2d8-9043c7e568ca,dislike,2020-09-06 17:41:32,culture,GIF,negative,10
a739e02a-5d83-4e0e-b306-740652cf700a,f41d30f1-50c3-419c-a2d8-9043c7e568ca,love,2021-03-09 23:14:54,science,video,positive,65
b9ff65d6-b79a-4f9b-8745-10088ddf9934,f41d30f1-50c3-419c-a2d8-9043c7e568ca,heart,2021-05-02 15:24:41,animals,video,positive,60
b6393b8b-320e-4558-8614-20a6727f2eea,f41d30f1-50c3-419c-a2d8-9043c7e568ca,disgust,2020-07-06 04:04:27,food,photo,negative,0
d4012724-c8bf-4db3-8670-dfa1f630a72a,f41d30f1-50c3-419c-a2d8-9043c7e568ca,like,2021-04-10 17:40:46,studying,photo,positive,50
ec8e2d25-5730-4753-a0a2-d1ed41e23623,f41d30f1-50c3-419c-a2d8-9043c7e568ca,dislike,2020-12-05 19:25:32,healthy eating,video,negative,10
88d65e30-7ca0-4f32-a020-45c4cb3d9632,f41d30f1-50c3-419c-a2d8-9043c7e568ca,cherish,2020-11-09 05:41:59,travel,audio,positive,70
21bc508c-dd96-4fb1-b8a1-a92bef9fa666,f41d30f1-50c3-419c-a2d8-9043c7e568ca,scared,2021-03-26 20:50:15,animals,photo,negative,15
bcd3702f-c27e-48ce-889b-63f765f498ef,f41d30f1-50c3-419c-a2d8-9043c7e568ca,peeking,2020-06-28 09:17:41,education,GIF,neutral,35
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,f41d30f1-50c3-419c-a2d8-9043c7e568ca,dislike,2021-02-25 03:12:50,culture,photo,negative,10
8d7a1aff-abed-432f-a458-a4ab40324e72,f41d30f1-50c3-419c-a2d8-9043c7e568ca,worried,2020-12-29 13:13:04,travel,GIF,negative,12
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,f41d30f1-50c3-419c-a2d8-9043c7e568ca,love,2021-02-25 17:26:33,soccer,photo,positive,65
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,f41d30f1-50c3-419c-a2d8-9043c7e568ca,hate,2020-07-22 01:03:16,public speaking,video,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2021-02-25 12:05:38,tennis,video,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,f8926cfa-7036-4929-b5db-925c26daea1a,intrigued,2020-10-21 00:53:58,food,audio,positive,45
e2c433d2-096e-484e-8c69-28f0bb69f3b7,f8926cfa-7036-4929-b5db-925c26daea1a,heart,2020-11-06 19:44:57,science,audio,positive,60
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,f8926cfa-7036-4929-b5db-925c26daea1a,intrigued,2020-09-24 07:22:45,culture,GIF,positive,45
de9796a6-d19d-4c41-a965-7aa4dcc69fee,f8926cfa-7036-4929-b5db-925c26daea1a,want,2020-12-21 16:09:26,technology,audio,positive,70
e4466189-0b96-4cc4-9d7d-d0f27b982548,f8926cfa-7036-4929-b5db-925c26daea1a,worried,2020-11-04 08:43:08,education,GIF,negative,12
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,f8926cfa-7036-4929-b5db-925c26daea1a,hate,2021-06-10 04:49:34,food,photo,negative,5
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,f8926cfa-7036-4929-b5db-925c26daea1a,indifferent,2021-06-01 08:08:24,food,photo,neutral,20
d706b190-216c-4103-9107-fb7304766d68,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2021-06-07 05:14:08,cooking,video,neutral,35
f1038e6c-5292-4e20-a866-675e1637d6b5,f8926cfa-7036-4929-b5db-925c26daea1a,dislike,2021-05-21 00:15:06,soccer,GIF,negative,10
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2020-08-19 23:17:06,food,GIF,negative,15
3e64dfe3-e832-4352-a170-9806f64ac507,f8926cfa-7036-4929-b5db-925c26daea1a,dislike,2020-10-11 14:04:38,healthy eating,audio,negative,10
60ca0278-5ed6-4669-939b-e6dc2021c07d,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2021-03-03 16:45:02,technology,GIF,neutral,35
c7b02507-18a2-4169-91f1-4fc727c8bc03,f8926cfa-7036-4929-b5db-925c26daea1a,dislike,2020-08-19 01:06:50,dogs,GIF,negative,10
77099957-1551-435e-b386-704d8b91a46e,f8926cfa-7036-4929-b5db-925c26daea1a,hate,2021-06-10 18:58:08,cooking,audio,negative,5
3a7b85dd-717e-4460-8144-498fdbc9380c,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2021-06-08 16:16:22,education,video,neutral,35
972b6e82-421f-43f6-905c-2168933de18f,f8926cfa-7036-4929-b5db-925c26daea1a,like,2020-06-29 22:13:08,animals,video,positive,50
218838d8-52f4-4608-a1ba-d8988cc3d029,f8926cfa-7036-4929-b5db-925c26daea1a,disgust,2020-08-20 01:42:49,food,video,negative,0
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,f8926cfa-7036-4929-b5db-925c26daea1a,intrigued,2021-05-08 16:06:49,animals,audio,positive,45
dd5bd710-bb81-464e-a798-0291b385e883,f8926cfa-7036-4929-b5db-925c26daea1a,want,2020-09-16 17:21:43,healthy eating,photo,positive,70
3af75639-bdaf-4461-b630-d212e7fb4f30,f8926cfa-7036-4929-b5db-925c26daea1a,adore,2020-07-23 13:25:44,education,audio,positive,72
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,f8926cfa-7036-4929-b5db-925c26daea1a,disgust,2021-03-06 15:17:42,veganism,photo,negative,0
a8e72f75-bebc-42b4-a3c7-deb8a2412878,f8926cfa-7036-4929-b5db-925c26daea1a,indifferent,2021-06-13 04:55:23,technology,audio,neutral,20
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,f8926cfa-7036-4929-b5db-925c26daea1a,indifferent,2020-11-10 15:12:00,soccer,GIF,neutral,20
1c6be4a3-85ae-48da-81ff-44262690af51,f8926cfa-7036-4929-b5db-925c26daea1a,like,2020-08-13 11:56:43,education,audio,positive,50
87958932-6baf-4339-b01b-6112d9b180ed,f8926cfa-7036-4929-b5db-925c26daea1a,disgust,2021-05-07 06:25:18,culture,audio,negative,0
cc253c91-6df6-4de5-ab4e-6d1127620fd6,f8926cfa-7036-4929-b5db-925c26daea1a,intrigued,2020-10-08 10:07:35,science,photo,positive,45
efda0319-e547-484a-84b5-c5041a57502c,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2021-01-10 05:47:06,dogs,photo,negative,15
84a81261-6334-4ba5-978d-26a45d28a44f,f8926cfa-7036-4929-b5db-925c26daea1a,worried,2020-09-11 05:52:04,animals,audio,negative,12
7df4b13f-c41a-4c81-88fb-213a6a96acc5,f8926cfa-7036-4929-b5db-925c26daea1a,intrigued,2021-01-13 21:18:09,culture,audio,positive,45
292051b5-b835-4a60-962a-bddf10da82bd,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2021-01-30 21:07:54,technology,photo,neutral,35
55f46794-426f-441b-bb60-53b5e6beebc5,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2021-05-30 04:39:44,food,photo,negative,15
6aa06c00-d796-43c3-816d-70f21fe58f80,f8926cfa-7036-4929-b5db-925c26daea1a,heart,2021-04-06 14:52:50,science,audio,positive,60
09f2e925-5086-42ad-8160-e763396a36ca,f8926cfa-7036-4929-b5db-925c26daea1a,worried,2020-12-28 05:09:03,dogs,audio,negative,12
1b6f05f1-df9e-4ad4-989e-029baf20478f,f8926cfa-7036-4929-b5db-925c26daea1a,cherish,2021-04-06 05:07:21,fitness,audio,positive,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,f8926cfa-7036-4929-b5db-925c26daea1a,like,2020-07-05 11:56:28,public speaking,video,positive,50
abae4f43-2356-4c6b-b51d-d2acf4644956,f8926cfa-7036-4929-b5db-925c26daea1a,dislike,2020-12-15 10:22:42,fitness,GIF,negative,10
8644e163-704a-4a99-a859-5e07fcfe3879,f8926cfa-7036-4929-b5db-925c26daea1a,intrigued,2020-11-23 09:58:30,education,photo,positive,45
bea01dba-56f4-4d26-82a1-9b13fb382d89,f8926cfa-7036-4929-b5db-925c26daea1a,indifferent,2020-07-01 23:27:25,dogs,photo,neutral,20
26c02731-b5d8-4ad3-99a2-5e589e107937,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2020-12-20 03:35:47,studying,video,negative,15
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2020-12-28 07:20:06,fitness,audio,neutral,35
962e5969-cd65-4670-a2ae-b0266908426b,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2020-09-21 18:15:12,studying,GIF,negative,15
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,f8926cfa-7036-4929-b5db-925c26daea1a,super love,2021-02-23 02:37:41,healthy eating,video,positive,75
f65dbde9-c8dc-4851-927e-964fa2e0908a,f8926cfa-7036-4929-b5db-925c26daea1a,super love,2021-03-23 10:36:26,education,video,positive,75
f65dbde9-c8dc-4851-927e-964fa2e0908a,f8926cfa-7036-4929-b5db-925c26daea1a,love,2020-08-24 18:21:53,education,video,positive,65
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,f8926cfa-7036-4929-b5db-925c26daea1a,heart,2020-10-01 15:23:36,science,photo,positive,60
38a50d44-5a3d-41c1-bf46-58638def9442,f8926cfa-7036-4929-b5db-925c26daea1a,interested,2021-05-23 18:25:45,fitness,video,positive,30
80bf3ac3-e94e-44cf-81ef-345a8326802c,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2021-03-06 03:24:22,veganism,photo,negative,15
80bf3ac3-e94e-44cf-81ef-345a8326802c,f8926cfa-7036-4929-b5db-925c26daea1a,heart,2020-07-26 02:45:00,veganism,photo,positive,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,cherish,2021-05-23 04:59:48,tennis,video,positive,70
457301ee-3e87-40d8-8b82-ea4e1fa90e39,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,adore,2020-07-25 18:29:59,healthy eating,GIF,positive,72
e442899c-d2d6-4392-be2d-a0b916ae47fb,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,intrigued,2021-03-12 12:45:22,technology,video,positive,45
841403fd-321b-4118-90b3-cc0075d64047,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,adore,2021-05-14 23:34:49,studying,GIF,positive,72
ef99fd68-74fb-4c72-bc70-742ebca14499,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,like,2021-01-06 22:27:23,soccer,video,positive,50
c7066a17-2e12-49d2-bb9e-c8967051f490,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,like,2021-05-20 18:39:33,public speaking,GIF,positive,50
d706b190-216c-4103-9107-fb7304766d68,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,hate,2021-05-24 00:34:41,cooking,video,negative,5
509a5fb0-9bb2-4809-9f90-18ae007acc94,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,interested,2020-08-16 10:14:07,dogs,video,positive,30
